Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping_Days,Profit_Margin,Order_Year,Order_Month,High_Discount
7387,CA-2016-105732,2016-09-13,2016-09-18,standard class,AG-10270,Alejandro Grove,consumer,united states,omaha,nebraska,68104,central,OFF-ST-10004340,office supplies,storage,"Fellowes Mobile File Cart, Black",373.08,6,0.0,100.7316,5,0.27,2016,9,no
7388,CA-2016-105732,2016-09-13,2016-09-18,standard class,AG-10270,Alejandro Grove,consumer,united states,omaha,nebraska,68104,central,FUR-FU-10003664,furniture,furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.44,14,0.0,387.5676,5,0.29000000000000004,2016,9,no
7389,CA-2016-105732,2016-09-13,2016-09-18,standard class,AG-10270,Alejandro Grove,consumer,united states,omaha,nebraska,68104,central,TEC-PH-10004897,technology,phones,Mediabridge Sport Armband iPhone 5s,29.97,3,0.0,0.2997,5,0.010000000000000002,2016,9,no
7390,CA-2017-108035,2017-11-29,2017-12-03,standard class,TT-21070,Ted Trevino,consumer,united states,chattanooga,tennessee,37421,south,FUR-CH-10000454,furniture,chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",390.368,2,0.2,48.796,4,0.125,2017,11,no
7391,CA-2017-108035,2017-11-29,2017-12-03,standard class,TT-21070,Ted Trevino,consumer,united states,chattanooga,tennessee,37421,south,FUR-FU-10004017,furniture,furnishings,"Executive Impressions 13"" Chairman Wall Clock",101.52,5,0.2,19.035,4,0.1875,2017,11,no
7392,CA-2017-160031,2017-12-04,2017-12-07,second class,LT-16765,Larry Tron,consumer,united states,fairfield,ohio,45014,east,OFF-PA-10000241,office supplies,paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",74.352,3,0.2,23.235,3,0.3125,2017,12,no
7393,CA-2017-147844,2017-05-02,2017-05-06,standard class,DD-13570,Dorothy Dickinson,consumer,united states,los angeles,california,90049,west,OFF-PA-10003016,office supplies,paper,"Adams ""While You Were Out"" Message Pads",15.7,5,0.0,7.065,4,0.45000000000000007,2017,5,no
7394,CA-2017-147844,2017-05-02,2017-05-06,standard class,DD-13570,Dorothy Dickinson,consumer,united states,los angeles,california,90049,west,OFF-AR-10001615,office supplies,art,Newell 34,59.52,3,0.0,15.4752,4,0.25999999999999995,2017,5,no
7395,CA-2017-147844,2017-05-02,2017-05-06,standard class,DD-13570,Dorothy Dickinson,consumer,united states,los angeles,california,90049,west,OFF-PA-10002713,office supplies,paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",34.4,5,0.0,15.824,4,0.46,2017,5,no
7396,CA-2016-110975,2016-12-25,2016-12-30,standard class,DB-12970,Darren Budd,corporate,united states,new york city,new york,10024,east,FUR-TA-10002958,furniture,tables,"Bevis Oval Conference Table, Walnut",313.176,2,0.4,-120.0508,5,-0.38333333333333336,2016,12,yes
7397,CA-2016-110975,2016-12-25,2016-12-30,standard class,DB-12970,Darren Budd,corporate,united states,new york city,new york,10024,east,FUR-CH-10003746,furniture,chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,866.646,3,0.1,173.3292,5,0.19999999999999998,2016,12,no
7398,CA-2014-141649,2014-09-30,2014-09-30,same day,DM-12955,Dario Medina,corporate,united states,fairfield,ohio,45014,east,OFF-AP-10003217,office supplies,appliances,Eureka Sanitaire  Commercial Upright,795.408,6,0.2,59.6556,0,0.075,2014,9,no
7399,CA-2014-124807,2014-07-12,2014-07-15,second class,ME-17725,Max Engle,consumer,united states,chicago,illinois,60610,central,OFF-PA-10001526,office supplies,paper,Xerox 1949,35.856,9,0.2,12.9978,3,0.3625,2014,7,no
7400,CA-2014-124807,2014-07-12,2014-07-15,second class,ME-17725,Max Engle,consumer,united states,chicago,illinois,60610,central,TEC-AC-10002857,technology,accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",23.84,4,0.2,3.278,3,0.1375,2014,7,no
7401,CA-2016-110009,2016-09-08,2016-09-13,standard class,TR-21325,Toby Ritter,consumer,united states,seattle,washington,98103,west,FUR-FU-10003039,furniture,furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,0.0,14.6642,5,0.33999999999999997,2016,9,no
7402,CA-2016-110009,2016-09-08,2016-09-13,standard class,TR-21325,Toby Ritter,consumer,united states,seattle,washington,98103,west,OFF-PA-10002615,office supplies,paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,0.0,14.2002,5,0.46,2016,9,no
7403,CA-2017-168172,2017-08-06,2017-08-10,standard class,SH-20395,Shahid Hopkins,consumer,united states,new york city,new york,10011,east,OFF-SU-10002573,office supplies,supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0.0,21.036,4,0.3,2017,8,no
7404,CA-2015-100146,2015-05-14,2015-05-19,standard class,CB-12535,Claudia Bergmann,corporate,united states,camarillo,california,93010,west,FUR-BO-10004015,furniture,bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",509.9575,5,0.15,41.9965,5,0.08235294117647059,2015,5,no
7405,CA-2015-100146,2015-05-14,2015-05-19,standard class,CB-12535,Claudia Bergmann,corporate,united states,camarillo,california,93010,west,FUR-FU-10001979,furniture,furnishings,Dana Halogen Swing-Arm Architect Lamp,122.91,3,0.0,34.4148,5,0.28,2015,5,no
7406,CA-2015-100146,2015-05-14,2015-05-19,standard class,CB-12535,Claudia Bergmann,corporate,united states,camarillo,california,93010,west,FUR-CH-10003833,furniture,chairs,Novimex Fabric Task Chair,97.568,2,0.2,-6.098,5,-0.0625,2015,5,no
7407,CA-2015-100146,2015-05-14,2015-05-19,standard class,CB-12535,Claudia Bergmann,corporate,united states,camarillo,california,93010,west,FUR-CH-10004495,furniture,chairs,"Global Leather and Oak Executive Chair, Black",722.352,3,0.2,81.2646,5,0.1125,2015,5,no
7408,CA-2017-152079,2017-01-20,2017-01-21,first class,ML-17410,Maris LaWare,consumer,united states,chicago,illinois,60653,central,OFF-LA-10001613,office supplies,labels,Avery File Folder Labels,11.52,5,0.2,4.176,1,0.36250000000000004,2017,1,no
7409,CA-2016-129728,2016-05-30,2016-06-06,standard class,JG-15310,Jason Gross,corporate,united states,los angeles,california,90032,west,FUR-FU-10003247,furniture,furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8,0.0,11.7488,7,0.06999999999999999,2016,5,no
7410,CA-2014-121769,2014-04-08,2014-04-12,standard class,JS-15880,John Stevenson,consumer,united states,toledo,ohio,43615,east,FUR-TA-10004442,furniture,tables,Riverside Furniture Stanwyck Manor Table Series,172.11,1,0.4,-94.6605,4,-0.5499999999999999,2014,4,yes
7411,CA-2014-103058,2014-07-23,2014-07-24,first class,AG-10270,Alejandro Grove,consumer,united states,new york city,new york,10011,east,TEC-AC-10001314,technology,accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,2,0.0,7.9984,1,0.08,2014,7,no
7412,CA-2017-121125,2017-05-30,2017-06-03,standard class,MG-17890,Michael Granlund,home office,united states,tigard,oregon,97224,west,TEC-PH-10001619,technology,phones,LG G3,156.792,1,0.2,17.6391,4,0.11249999999999999,2017,5,no
7413,CA-2017-121125,2017-05-30,2017-06-03,standard class,MG-17890,Michael Granlund,home office,united states,tigard,oregon,97224,west,TEC-AC-10002323,technology,accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2,0.2,-3.094,4,-0.0875,2017,5,no
7414,CA-2017-121125,2017-05-30,2017-06-03,standard class,MG-17890,Michael Granlund,home office,united states,tigard,oregon,97224,west,FUR-FU-10000820,furniture,furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.592,1,0.2,-0.3398,4,-0.024999999999999998,2017,5,no
7415,US-2016-114013,2016-03-13,2016-03-15,second class,SC-20770,Stewart Carmichael,corporate,united states,philadelphia,pennsylvania,19134,east,FUR-CH-10004287,furniture,chairs,SAFCO Arco Folding Chair,386.68,2,0.3,-5.524,2,-0.014285714285714285,2016,3,yes
7416,US-2016-114013,2016-03-13,2016-03-15,second class,SC-20770,Stewart Carmichael,corporate,united states,philadelphia,pennsylvania,19134,east,TEC-AC-10000474,technology,accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,379.96,5,0.2,47.495,2,0.125,2016,3,no
7417,US-2016-114013,2016-03-13,2016-03-15,second class,SC-20770,Stewart Carmichael,corporate,united states,philadelphia,pennsylvania,19134,east,TEC-PH-10001494,technology,phones,Polycom CX600 IP Phone VoIP phone,539.91,3,0.4,-116.9805,2,-0.2166666666666667,2016,3,yes
7418,US-2016-114013,2016-03-13,2016-03-15,second class,SC-20770,Stewart Carmichael,corporate,united states,philadelphia,pennsylvania,19134,east,OFF-PA-10004996,office supplies,paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",41.24,5,0.2,13.9185,2,0.33749999999999997,2016,3,no
7419,US-2016-114013,2016-03-13,2016-03-15,second class,SC-20770,Stewart Carmichael,corporate,united states,philadelphia,pennsylvania,19134,east,OFF-BI-10004318,office supplies,binders,Ibico EB-19 Dual Function Manual Binding System,51.897,1,0.7,-41.5176,2,-0.8,2016,3,yes
7420,US-2016-114013,2016-03-13,2016-03-15,second class,SC-20770,Stewart Carmichael,corporate,united states,philadelphia,pennsylvania,19134,east,OFF-ST-10002574,office supplies,storage,"SAFCO Commercial Wire Shelving, Black",552.56,5,0.2,-138.14,2,-0.25,2016,3,no
7421,US-2016-114013,2016-03-13,2016-03-15,second class,SC-20770,Stewart Carmichael,corporate,united states,philadelphia,pennsylvania,19134,east,OFF-BI-10002353,office supplies,binders,GBC VeloBind Cover Sets,23.16,5,0.7,-15.44,2,-0.6666666666666666,2016,3,yes
7422,US-2016-114013,2016-03-13,2016-03-15,second class,SC-20770,Stewart Carmichael,corporate,united states,philadelphia,pennsylvania,19134,east,OFF-ST-10003641,office supplies,storage,Space Solutions Industrial Galvanized Steel Shelving.,126.08,2,0.2,-28.368,2,-0.22499999999999998,2016,3,no
7423,US-2016-114013,2016-03-13,2016-03-15,second class,SC-20770,Stewart Carmichael,corporate,united states,philadelphia,pennsylvania,19134,east,TEC-MA-10001148,technology,machines,Okidata MB491 Multifunction Printer,449.1,3,0.7,-643.71,2,-1.4333333333333333,2016,3,yes
7424,CA-2017-135069,2017-04-10,2017-04-14,standard class,BS-11755,Bruce Stewart,consumer,united states,philadelphia,pennsylvania,19143,east,OFF-AP-10000026,office supplies,appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,195.104,4,0.2,21.9492,4,0.1125,2017,4,no
7425,CA-2017-135069,2017-04-10,2017-04-14,standard class,BS-11755,Bruce Stewart,consumer,united states,philadelphia,pennsylvania,19143,east,FUR-FU-10003878,furniture,furnishings,"Linden 10"" Round Wall Clock, Black",36.672,3,0.2,6.4176,4,0.17500000000000002,2017,4,no
7426,CA-2016-101693,2016-06-25,2016-06-27,second class,LC-17140,Logan Currie,consumer,united states,houston,texas,77070,central,FUR-CH-10001146,furniture,chairs,"Global Value Mid-Back Manager's Chair, Gray",85.246,2,0.3,-6.089,2,-0.07142857142857144,2016,6,yes
7427,CA-2016-101693,2016-06-25,2016-06-27,second class,LC-17140,Logan Currie,consumer,united states,houston,texas,77070,central,FUR-FU-10003919,furniture,furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,32.712,2,0.6,-26.1696,2,-0.7999999999999999,2016,6,yes
7428,US-2014-164763,2014-03-17,2014-03-21,standard class,MH-17440,Mark Haberlin,corporate,united states,jackson,mississippi,39212,south,OFF-BI-10000605,office supplies,binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,3,0.0,5.3721,4,0.47,2014,3,no
7429,US-2014-164763,2014-03-17,2014-03-21,standard class,MH-17440,Mark Haberlin,corporate,united states,jackson,mississippi,39212,south,OFF-BI-10000309,office supplies,binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2,0.0,14.9156,4,0.49,2014,3,no
7430,US-2014-164763,2014-03-17,2014-03-21,standard class,MH-17440,Mark Haberlin,corporate,united states,jackson,mississippi,39212,south,OFF-PA-10003349,office supplies,paper,Xerox 1957,12.96,2,0.0,6.3504,4,0.48999999999999994,2014,3,no
7431,US-2014-164763,2014-03-17,2014-03-21,standard class,MH-17440,Mark Haberlin,corporate,united states,jackson,mississippi,39212,south,OFF-PA-10003063,office supplies,paper,EcoTones Memo Sheets,16.0,4,0.0,7.68,4,0.48,2014,3,no
7432,US-2014-164763,2014-03-17,2014-03-21,standard class,MH-17440,Mark Haberlin,corporate,united states,jackson,mississippi,39212,south,OFF-AP-10003971,office supplies,appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3,0.0,8.4942,4,0.25999999999999995,2014,3,no
7433,CA-2014-161249,2014-08-09,2014-08-13,standard class,RD-19720,Roger Demir,consumer,united states,phoenix,arizona,85023,west,OFF-FA-10004838,office supplies,fasteners,"Super Bands, 12/Pack",4.464,3,0.2,-0.9486,4,-0.21249999999999997,2014,8,no
7434,CA-2014-161249,2014-08-09,2014-08-13,standard class,RD-19720,Roger Demir,consumer,united states,phoenix,arizona,85023,west,OFF-BI-10001097,office supplies,binders,Avery Hole Reinforcements,9.345,5,0.7,-6.5415,4,-0.7,2014,8,yes
7435,CA-2015-148180,2015-07-26,2015-07-31,standard class,BP-11095,Bart Pistole,corporate,united states,oxnard,california,93030,west,OFF-BI-10000605,office supplies,binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,3,0.2,3.0861,5,0.3375,2015,7,no
7436,CA-2015-148180,2015-07-26,2015-07-31,standard class,BP-11095,Bart Pistole,corporate,united states,oxnard,california,93030,west,OFF-BI-10003314,office supplies,binders,Tuff Stuff Recycled Round Ring Binders,23.136,6,0.2,8.3868,5,0.3625,2015,7,no
7437,CA-2015-148180,2015-07-26,2015-07-31,standard class,BP-11095,Bart Pistole,corporate,united states,oxnard,california,93030,west,OFF-AR-10002067,office supplies,art,Newell 334,99.2,5,0.0,25.792,5,0.26,2015,7,no
7438,CA-2014-165568,2014-02-15,2014-02-19,standard class,BF-11020,Barry Französisch,corporate,united states,seattle,washington,98105,west,OFF-BI-10001031,office supplies,binders,Pressboard Data Binders by Wilson Jones,21.36,5,0.2,7.209,4,0.33749999999999997,2014,2,no
7439,CA-2015-145457,2015-03-24,2015-03-27,second class,CP-12085,Cathy Prescott,corporate,united states,covington,washington,98042,west,FUR-FU-10003832,furniture,furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.9,5,0.0,13.132,3,0.28,2015,3,no
7440,US-2017-163657,2017-09-02,2017-09-06,standard class,JL-15235,Janet Lee,consumer,united states,los angeles,california,90049,west,OFF-BI-10000138,office supplies,binders,Acco Translucent Poly Ring Binders,18.72,5,0.2,6.552,4,0.35,2017,9,no
7441,US-2017-163657,2017-09-02,2017-09-06,standard class,JL-15235,Janet Lee,consumer,united states,los angeles,california,90049,west,FUR-TA-10004607,furniture,tables,Hon 2111 Invitation Series Straight Table,236.528,2,0.2,-2.9566,4,-0.0125,2017,9,no
7442,CA-2015-120446,2015-11-16,2015-11-18,first class,JG-15805,John Grady,corporate,united states,san diego,california,92105,west,OFF-LA-10003148,office supplies,labels,Avery 51,18.9,3,0.0,8.694,2,0.4600000000000001,2015,11,no
7443,CA-2014-109932,2014-12-09,2014-12-11,first class,VP-21760,Victoria Pisteka,corporate,united states,brownsville,texas,78521,central,OFF-PA-10001804,office supplies,paper,Xerox 195,10.688,2,0.2,3.7408,2,0.35,2014,12,no
7444,CA-2014-109932,2014-12-09,2014-12-11,first class,VP-21760,Victoria Pisteka,corporate,united states,brownsville,texas,78521,central,OFF-ST-10000036,office supplies,storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.096,3,0.2,20.7459,2,0.0875,2014,12,no
7445,CA-2017-127474,2017-02-03,2017-02-07,second class,RD-19810,Ross DeVincentis,home office,united states,chicago,illinois,60610,central,OFF-PA-10001166,office supplies,paper,Xerox 2,5.184,1,0.2,1.8144,4,0.35,2017,2,no
7446,CA-2017-127474,2017-02-03,2017-02-07,second class,RD-19810,Ross DeVincentis,home office,united states,chicago,illinois,60610,central,OFF-PA-10001033,office supplies,paper,Xerox 1893,65.584,2,0.2,23.7742,4,0.3625,2017,2,no
7447,CA-2017-127474,2017-02-03,2017-02-07,second class,RD-19810,Ross DeVincentis,home office,united states,chicago,illinois,60610,central,FUR-FU-10004597,furniture,furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,22.2,1,0.6,-26.085,4,-1.175,2017,2,yes
7448,CA-2017-127474,2017-02-03,2017-02-07,second class,RD-19810,Ross DeVincentis,home office,united states,chicago,illinois,60610,central,OFF-PA-10000418,office supplies,paper,Xerox 189,419.4,5,0.2,146.79,4,0.35,2017,2,no
7449,CA-2017-115448,2017-11-11,2017-11-14,first class,MH-18025,Michelle Huthwaite,consumer,united states,knoxville,tennessee,37918,south,FUR-FU-10004090,furniture,furnishings,"Executive Impressions 14"" Contract Wall Clock",88.92,5,0.2,14.4495,3,0.1625,2017,11,no
7450,CA-2017-105669,2017-09-17,2017-09-22,second class,SJ-20125,Sanjit Jacobs,home office,united states,houston,texas,77036,central,OFF-AR-10000390,office supplies,art,Newell Chalk Holder,9.912,3,0.2,3.2214,5,0.32499999999999996,2017,9,no
7451,CA-2017-105669,2017-09-17,2017-09-22,second class,SJ-20125,Sanjit Jacobs,home office,united states,houston,texas,77036,central,FUR-CH-10003774,furniture,chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.333,5,-0.24285714285714285,2017,9,yes
7452,CA-2017-105669,2017-09-17,2017-09-22,second class,SJ-20125,Sanjit Jacobs,home office,united states,houston,texas,77036,central,OFF-BI-10002412,office supplies,binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,5.8,5,0.8,-10.15,5,-1.7500000000000002,2017,9,yes
7453,CA-2017-105669,2017-09-17,2017-09-22,second class,SJ-20125,Sanjit Jacobs,home office,united states,houston,texas,77036,central,TEC-PH-10002415,technology,phones,Polycom VoiceStation 500 Conference phone,1415.76,6,0.2,88.485,5,0.0625,2017,9,no
7454,CA-2017-134796,2017-06-25,2017-07-01,standard class,FM-14380,Fred McMath,consumer,united states,bolingbrook,illinois,60440,central,TEC-PH-10003505,technology,phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.704,6,0.11250000000000002,2017,6,no
7455,CA-2016-137743,2016-07-30,2016-08-04,standard class,KH-16360,Katherine Hughes,consumer,united states,chicago,illinois,60623,central,OFF-LA-10003663,office supplies,labels,Avery 498,9.248,4,0.2,3.1212,5,0.3375,2016,7,no
7456,CA-2016-137743,2016-07-30,2016-08-04,standard class,KH-16360,Katherine Hughes,consumer,united states,chicago,illinois,60623,central,OFF-ST-10001780,office supplies,storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,2,0.2,51.8312,5,0.05,2016,7,no
7457,CA-2015-137974,2015-04-16,2015-04-18,first class,LL-16840,Lauren Leatherbury,consumer,united states,waynesboro,virginia,22980,south,TEC-PH-10002033,technology,phones,Konftel 250 Conference phone - Charcoal black,569.64,2,0.0,148.1064,2,0.26,2015,4,no
7458,CA-2015-137974,2015-04-16,2015-04-18,first class,LL-16840,Lauren Leatherbury,consumer,united states,waynesboro,virginia,22980,south,OFF-BI-10001036,office supplies,binders,Cardinal EasyOpen D-Ring Binders,9.14,1,0.0,4.57,2,0.5,2015,4,no
7459,CA-2015-137974,2015-04-16,2015-04-18,first class,LL-16840,Lauren Leatherbury,consumer,united states,waynesboro,virginia,22980,south,FUR-FU-10001468,furniture,furnishings,Tenex Antistatic Computer Chair Mats,1196.86,7,0.0,119.686,2,0.10000000000000002,2015,4,no
7460,CA-2015-137974,2015-04-16,2015-04-18,first class,LL-16840,Lauren Leatherbury,consumer,united states,waynesboro,virginia,22980,south,FUR-BO-10001519,furniture,bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,523.26,9,0.0,125.5824,2,0.24000000000000002,2015,4,no
7461,US-2015-136987,2015-04-11,2015-04-14,second class,AR-10540,Andy Reiter,consumer,united states,los angeles,california,90004,west,TEC-CO-10001943,technology,copiers,Canon PC-428 Personal Copier,639.968,4,0.2,215.9892,3,0.3375,2015,4,no
7462,US-2015-136987,2015-04-11,2015-04-14,second class,AR-10540,Andy Reiter,consumer,united states,los angeles,california,90004,west,OFF-PA-10003127,office supplies,paper,Easy-staple paper,52.76,2,0.0,24.2696,3,0.46,2015,4,no
7463,CA-2015-138485,2015-02-27,2015-03-01,second class,NP-18670,Nora Paige,consumer,united states,seattle,washington,98105,west,TEC-AC-10002076,technology,accessories,Microsoft Natural Keyboard Elite,538.92,9,0.0,80.838,2,0.15,2015,2,no
7464,CA-2016-103709,2016-09-08,2016-09-15,standard class,LP-17095,Liz Preis,consumer,united states,visalia,california,93277,west,OFF-AR-10003338,office supplies,art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0.0,3.72,7,0.25,2016,9,no
7465,CA-2016-103709,2016-09-08,2016-09-15,standard class,LP-17095,Liz Preis,consumer,united states,visalia,california,93277,west,OFF-PA-10004610,office supplies,paper,Xerox 1900,34.24,8,0.0,15.408,7,0.44999999999999996,2016,9,no
7466,CA-2016-103709,2016-09-08,2016-09-15,standard class,LP-17095,Liz Preis,consumer,united states,visalia,california,93277,west,OFF-ST-10001272,office supplies,storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,0.0,65.435,7,0.25,2016,9,no
7467,CA-2016-138282,2016-05-19,2016-05-23,standard class,AH-10690,Anna Häberlin,corporate,united states,los angeles,california,90008,west,OFF-AP-10001366,office supplies,appliances,Staple holder,87.84,8,0.0,23.7168,4,0.26999999999999996,2016,5,no
7468,CA-2017-148985,2017-11-11,2017-11-15,second class,TB-21190,Thomas Brumley,home office,united states,los angeles,california,90045,west,FUR-FU-10001424,furniture,furnishings,Dax Clear Box Frame,34.92,4,0.0,11.8728,4,0.33999999999999997,2017,11,no
7469,CA-2014-138100,2014-09-15,2014-09-20,standard class,AA-10315,Alex Avila,consumer,united states,new york city,new york,10011,east,OFF-PA-10000349,office supplies,paper,Easy-staple paper,14.94,3,0.0,7.0218,5,0.47000000000000003,2014,9,no
7470,CA-2014-138100,2014-09-15,2014-09-20,standard class,AA-10315,Alex Avila,consumer,united states,new york city,new york,10011,east,FUR-FU-10002456,furniture,furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2,0.0,6.2608,5,0.42999999999999994,2014,9,no
7471,CA-2015-100734,2015-09-15,2015-09-20,standard class,AC-10615,Ann Chong,corporate,united states,philadelphia,pennsylvania,19143,east,OFF-BI-10002609,office supplies,binders,Avery Hidden Tab Dividers for Binding Systems,3.576,4,0.7,-2.8608,5,-0.7999999999999999,2015,9,yes
7472,CA-2015-100734,2015-09-15,2015-09-20,standard class,AC-10615,Ann Chong,corporate,united states,philadelphia,pennsylvania,19143,east,OFF-ST-10001522,office supplies,storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368,5,-0.2,2015,9,no
7473,CA-2016-139997,2016-07-01,2016-07-03,first class,EM-14140,Eugene Moren,home office,united states,lehi,utah,84043,west,TEC-CO-10000971,technology,copiers,Hewlett Packard 310 Color Digital Copier,1499.95,5,0.0,449.985,2,0.3,2016,7,no
7474,CA-2016-109652,2016-04-10,2016-04-15,standard class,QJ-19255,Quincy Jones,corporate,united states,chicago,illinois,60653,central,OFF-AR-10000034,office supplies,art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",13.568,4,0.2,3.2224,5,0.2375,2016,4,no
7475,CA-2014-167199,2014-01-06,2014-01-10,standard class,ME-17320,Maria Etezadi,home office,united states,henderson,kentucky,42420,south,FUR-CH-10004063,furniture,chairs,Global Deluxe High-Back Manager's Chair,2573.82,9,0.0,746.4078,4,0.29,2014,1,no
7476,CA-2014-167199,2014-01-06,2014-01-10,standard class,ME-17320,Maria Etezadi,home office,united states,henderson,kentucky,42420,south,OFF-BI-10004632,office supplies,binders,Ibico Hi-Tech Manual Binding System,609.98,2,0.0,274.491,4,0.44999999999999996,2014,1,no
7477,CA-2014-167199,2014-01-06,2014-01-10,standard class,ME-17320,Maria Etezadi,home office,united states,henderson,kentucky,42420,south,OFF-AR-10001662,office supplies,art,Rogers Handheld Barrel Pencil Sharpener,5.48,2,0.0,1.4796,4,0.26999999999999996,2014,1,no
7478,CA-2014-167199,2014-01-06,2014-01-10,standard class,ME-17320,Maria Etezadi,home office,united states,henderson,kentucky,42420,south,TEC-PH-10004977,technology,phones,GE 30524EE4,391.98,2,0.0,113.6742,4,0.29,2014,1,no
7479,CA-2014-167199,2014-01-06,2014-01-10,standard class,ME-17320,Maria Etezadi,home office,united states,henderson,kentucky,42420,south,TEC-PH-10004539,technology,phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,755.96,4,0.0,204.1092,4,0.26999999999999996,2014,1,no
7480,CA-2014-167199,2014-01-06,2014-01-10,standard class,ME-17320,Maria Etezadi,home office,united states,henderson,kentucky,42420,south,OFF-FA-10001883,office supplies,fasteners,"Alliance Super-Size Bands, Assorted Sizes",31.12,4,0.0,0.3112,4,0.009999999999999998,2014,1,no
7481,CA-2014-167199,2014-01-06,2014-01-10,standard class,ME-17320,Maria Etezadi,home office,united states,henderson,kentucky,42420,south,OFF-PA-10000955,office supplies,paper,Southworth 25% Cotton Granite Paper & Envelopes,6.54,1,0.0,3.0084,4,0.45999999999999996,2014,1,no
7482,CA-2016-124583,2016-09-01,2016-09-03,second class,LB-16795,Laurel Beltran,home office,united states,huntington beach,california,92646,west,OFF-EN-10002500,office supplies,envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78,1,0.0,5.751,2,0.45000000000000007,2016,9,no
7483,CA-2014-113964,2014-09-23,2014-09-30,standard class,JP-16135,Julie Prescott,home office,united states,new york city,new york,10011,east,OFF-BI-10004654,office supplies,binders,Avery Binding System Hidden Tab Executive Style Index Sets,18.464,4,0.2,6.924,7,0.37500000000000006,2014,9,no
7484,CA-2014-129938,2014-12-15,2014-12-17,second class,EB-13705,Ed Braxton,corporate,united states,philadelphia,pennsylvania,19140,east,FUR-CH-10003774,furniture,chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",445.802,7,0.3,-108.2662,2,-0.24285714285714283,2014,12,yes
7485,CA-2017-135111,2017-12-28,2018-01-02,standard class,CS-12400,Christopher Schild,home office,united states,fargo,north dakota,58103,central,OFF-AR-10004707,office supplies,art,Staples in misc. colors,2.48,1,0.0,0.868,5,0.35,2017,12,no
7486,CA-2017-135111,2017-12-28,2018-01-02,standard class,CS-12400,Christopher Schild,home office,united states,fargo,north dakota,58103,central,OFF-BI-10004040,office supplies,binders,Wilson Jones Impact Binders,25.9,5,0.0,12.691,5,0.49000000000000005,2017,12,no
7487,US-2015-134558,2015-12-19,2015-12-24,second class,PM-19135,Peter McVee,home office,united states,dover,new hampshire,3820,east,OFF-PA-10001184,office supplies,paper,Xerox 1903,29.9,5,0.0,14.651,5,0.49,2015,12,no
7488,US-2015-134558,2015-12-19,2015-12-24,second class,PM-19135,Peter McVee,home office,united states,dover,new hampshire,3820,east,TEC-AC-10004145,technology,accessories,Logitech diNovo Edge Keyboard,2249.91,9,0.0,517.4793,5,0.23,2015,12,no
